ID,Genres,Avg_Rating,Num_Ratings
1474,Animals,4.33,76791
1474,Memoir,4.33,76791
1474,Biography,4.33,76791
1474,Classics,4.33,76791
1474,Humor,4.33,76791
1474,Autobiography,4.33,76791
1500,Nonfiction,4.47,87553
1500,Sociology,4.47,87553
1500,Politics,4.47,87553
1500,Social Justice,4.47,87553
1500,Economics,4.47,87553
1500,History,4.47,87553
1500,Audiobook,4.47,87553
1521,Fiction,4.35,127486
1521,Animals,4.35,127486
1521,Dogs,4.35,127486
1521,Contemporary,4.35,127486
1521,Fantasy,4.35,127486
1521,Adult,4.35,127486
1521,Audiobook,4.35,127486
1522,Self Help,4.34,155
1526,Nonfiction,4.42,43114
1526,Memoir,4.42,43114
1526,Biography,4.42,43114
1526,History,4.42,43114
1526,Africa,4.42,43114
1526,Christian,4.42,43114
1526,Religion,4.42,43114
1531,History,4.45,93585
1531,Nonfiction,4.45,93585
1531,Race,4.45,93585
1531,American History,4.45,93585
1531,African American,4.45,93585
1531,Social Justice,4.45,93585
1531,Biography,4.45,93585
1536,Fantasy,4.43,289291
1536,Mythology,4.43,289291
1536,Young Adult,4.43,289291
1536,Middle Grade,4.43,289291
1536,Fiction,4.43,289291
1536,Adventure,4.43,289291
1536,Greek Mythology,4.43,289291
1542,Fiction,4.32,3417
1542,Contemporary,4.32,3417
1542,Thriller,4.32,3417
1542,Drama,4.32,3417
1542,Novels,4.32,3417
1542,Mystery,4.32,3417
1542,Suspense,4.32,3417
1546,Nonfiction,4.44,81119
1546,History,4.44,81119
1546,Politics,4.44,81119
1546,Asia,4.44,81119
1546,Biography,4.44,81119
1546,Audiobook,4.44,81119
1546,Journalism,4.44,81119
1557,Thriller,4.49,142
1574,Nonfiction,4.32,96441
1574,Science,4.32,96441
1574,History,4.32,96441
1574,Medicine,4.32,96441
1574,Medical,4.32,96441
1574,Health,4.32,96441
1574,Biology,4.32,96441
1588,Fantasy,4.33,193164
1588,Fiction,4.33,193164
1588,Humor,4.33,193164
1588,Comedy,4.33,193164
1588,Dragons,4.33,193164
1588,Science Fiction Fantasy,4.33,193164
1588,Audiobook,4.33,193164
1605,Fiction,4.45,2143596
1605,Romance,4.45,2143596
1605,Historical Fiction,4.45,2143596
1605,LGBT,4.45,2143596
1605,Contemporary,4.45,2143596
1605,Audiobook,4.45,2143596
1605,Adult,4.45,2143596
1608,Historical Fiction,4.43,316003
1608,Fiction,4.43,316003
1608,World War II,4.43,316003
1608,Historical,4.43,316003
1608,War,4.43,316003
1608,Italy,4.43,316003
1608,Audiobook,4.43,316003
1619,Fantasy,4.34,70134
1619,Fiction,4.34,70134
1619,Humor,4.34,70134
1619,Comedy,4.34,70134
1619,Science Fiction Fantasy,4.34,70134
1619,Audiobook,4.34,70134
1619,Mystery,4.34,70134
1651,Nonfiction,4.33,365
1657,Fiction,4.39,641750
1657,Historical Fiction,4.39,641750
1657,Audiobook,4.39,641750
1657,Historical,4.39,641750
1657,Romance,4.39,641750
1657,Adult,4.39,641750
1657,Adult Fiction,4.39,641750
1659,Novels,4.3,5855
1659,Fiction,4.3,5855
1659,Contemporary,4.3,5855
1659,Drama,4.3,5855
1659,Epic,4.3,5855
1664,Fantasy,4.36,1173240
1664,Historical Fiction,4.36,1173240
1664,Fiction,4.36,1173240
1664,Mythology,4.36,1173240
1664,Romance,4.36,1173240
1664,LGBT,4.36,1173240
1664,Historical,4.36,1173240
1673,Religion,4.62,22574
1673,Lds,4.62,22574
1673,Nonfiction,4.62,22574
1673,Church,4.62,22574
1673,Spirituality,4.62,22574
1673,Biography,4.62,22574
1673,Inspirational,4.62,22574
1676,Fiction,4.31,4078
1676,Africa,4.31,4078
1676,Contemporary,4.31,4078
1676,Race,4.31,4078
1676,Epic,4.31,4078
1676,Historical Fiction,4.31,4078
1676,Drama,4.31,4078
1688,Classics,4.44,104065
1688,Fiction,4.44,104065
1688,Young Adult,4.44,104065
1688,Childrens,4.44,104065
1688,Historical Fiction,4.44,104065
1688,Romance,4.44,104065
1688,Middle Grade,4.44,104065
1689,Nonfiction,4.48,174058
1689,Medicine,4.48,174058
1689,Science,4.48,174058
1689,Health,4.48,174058
1689,Medical,4.48,174058
1689,Philosophy,4.48,174058
1689,Death,4.48,174058
1696,Classics,4.57,32294
1696,Fiction,4.57,32294
1696,Romance,4.57,32294
1696,Historical Fiction,4.57,32294
1696,Literature,4.57,32294
1696,Historical,4.57,32294
1696,Classic Literature,4.57,32294
1702,Young Adult,4.37,279530
1702,Vampires,4.37,279530
1702,Fantasy,4.37,279530
1702,Paranormal,4.37,279530
1702,Romance,4.37,279530
1702,Urban Fantasy,4.37,279530
1702,Paranormal Romance,4.37,279530
1711,Young Adult,4.33,286082
1711,Vampires,4.33,286082
1711,Fantasy,4.33,286082
1711,Paranormal,4.33,286082
1711,Romance,4.33,286082
1711,Urban Fantasy,4.33,286082
1711,Paranormal Romance,4.33,286082
1717,Politics,4.35,12415
1717,Philosophy,4.35,12415
1717,Economics,4.35,12415
1717,Nonfiction,4.35,12415
1717,Law,4.35,12415
1717,Classics,4.35,12415
1717,History,4.35,12415
1720,Politics,4.42,8347
1720,Nonfiction,4.42,8347
1720,Philosophy,4.42,8347
1720,History,4.42,8347
1720,Economics,4.42,8347
1720,Political Science,4.42,8347
1720,Sociology,4.42,8347
1723,Picture Books,4.33,391
1723,Fiction,4.33,391
1723,Drama,4.33,391
1723,Contemporary,4.33,391
1723,Animals,4.33,391
1725,Historical Fiction,4.44,143876
1725,Romance,4.44,143876
1725,Fiction,4.44,143876
1725,Fantasy,4.44,143876
1725,Time Travel,4.44,143876
1725,Historical,4.44,143876
1725,Historical Romance,4.44,143876
1736,Nonfiction,4.41,243003
1736,Business,4.41,243003
1736,True Crime,4.41,243003
1736,Audiobook,4.41,243003
1736,Science,4.41,243003
1736,Crime,4.41,243003
1736,Biography,4.41,243003
1740,Psychology,4.31,1683
1740,Self Help,4.31,1683
1740,Nonfiction,4.31,1683
1740,Mental Health,4.31,1683
1740,Relationships,4.31,1683
1740,Abuse,4.31,1683
1740,Personal Development,4.31,1683
1741,Politics,4.45,110
1741,Nonfiction,4.45,110
1741,Psychology,4.45,110
1741,Philosophy,4.45,110
1741,Journalism,4.45,110
1741,Political Science,4.45,110
1741,Sociology,4.45,110
1762,Mystery,4.3,36517
1762,Fiction,4.3,36517
1762,Thriller,4.3,36517
1762,Crime,4.3,36517
1762,Audiobook,4.3,36517
1762,Mystery Thriller,4.3,36517
1762,Suspense,4.3,36517
1770,Psychology,4.58,27730
1770,Nonfiction,4.58,27730
1770,Mental Health,4.58,27730
1770,Social Work,4.58,27730
1770,Science,4.58,27730
1770,Parenting,4.58,27730
1770,Education,4.58,27730
1784,Fantasy,4.38,401575
1784,Fiction,4.38,401575
1784,Epic Fantasy,4.38,401575
1784,High Fantasy,4.38,401575
1784,Adult,4.38,401575
1784,Audiobook,4.38,401575
1784,Magic,4.38,401575
1786,Historical Fiction,4.34,479707
1786,Fiction,4.34,479707
1786,Historical,4.34,479707
1786,Russia,4.34,479707
1786,Audiobook,4.34,479707
1786,Book Club,4.34,479707
1786,Literary Fiction,4.34,479707
1803,Fantasy,4.63,46756
1803,Fiction,4.63,46756
1803,Epic Fantasy,4.63,46756
1803,Adventure,4.63,46756
1803,Science Fiction Fantasy,4.63,46756
1803,High Fantasy,4.63,46756
1803,Novels,4.63,46756
1806,Nonfiction,4.31,51480
1806,Biography,4.31,51480
1806,German Literature,4.31,51480
1806,Classics,4.31,51480
1806,Memoir,4.31,51480
1806,Germany,4.31,51480
1806,Contemporary,4.31,51480
1814,Psychology,4.36,214
1814,Gaming,4.36,214
1814,Nonfiction,4.36,214
1814,Self Help,4.36,214
1814,Sports,4.36,214
1814,Leadership,4.36,214
1814,Games,4.36,214
1816,Picture Books,4.43,181
1816,LGBT,4.43,181
1816,Childrens,4.43,181
1816,Fantasy,4.43,181
1816,Transgender,4.43,181
1816,Fiction,4.43,181
1816,Gender,4.43,181
1821,Christian,4.33,56742
1821,Marriage,4.33,56742
1821,Nonfiction,4.33,56742
1821,Faith,4.33,56742
1821,Prayer,4.33,56742
1821,Spirituality,4.33,56742
1821,Christian Living,4.33,56742
1822,Thriller,4.4,507
1822,Fiction,4.4,507
1822,Contemporary,4.4,507
1822,Drama,4.4,507
1822,Mystery,4.4,507
1822,Suspense,4.4,507
1833,Fiction,4.3,941061
1833,Mystery,4.3,941061
1833,Contemporary,4.3,941061
1833,Chick Lit,4.3,941061
1833,Thriller,4.3,941061
1833,Audiobook,4.3,941061
1833,Mystery Thriller,4.3,941061
1841,Nonfiction,4.37,26771
1841,History,4.37,26771
1841,LGBT,4.37,26771
1841,Politics,4.37,26771
1841,Science,4.37,26771
1841,Medicine,4.37,26771
1841,Queer,4.37,26771
1844,Fantasy,4.54,43813
1844,Young Adult,4.54,43813
1844,Mythology,4.54,43813
1844,Fiction,4.54,43813
1844,Adventure,4.54,43813
1844,Greek Mythology,4.54,43813
1844,Magic,4.54,43813
1854,Nonfiction,4.48,7469
1854,Psychology,4.48,7469
1854,Mental Health,4.48,7469
1854,Self Help,4.48,7469
1854,Health,4.48,7469
1854,Parenting,4.48,7469
1854,Education,4.48,7469
1856,Philosophy,4.37,10888
1856,Classics,4.37,10888
1856,Nonfiction,4.37,10888
1856,History,4.37,10888
1856,Politics,4.37,10888
1856,Ancient,4.37,10888
1856,Greece,4.37,10888
1870,Romantic Suspense,4.31,14805
1870,Mystery,4.31,14805
1870,Suspense,4.31,14805
1870,Thriller,4.31,14805
1870,Romance,4.31,14805
1870,Fiction,4.31,14805
1870,Crime,4.31,14805
1872,Fiction,4.42,27576
1872,Poetry,4.42,27576
1872,Classics,4.42,27576
1872,Philosophy,4.42,27576
1872,Literature,4.42,27576
1872,Portugal,4.42,27576
1872,Portuguese Literature,4.42,27576
1877,Nonfiction,4.37,158
1877,Self Help,4.37,158
1877,Inspirational,4.37,158
1877,Philosophy,4.37,158
1877,Education,4.37,158
1877,Psychology,4.37,158
1877,Productivity,4.37,158
1878,Mystery,4.31,57816
1878,Thriller,4.31,57816
1878,Fiction,4.31,57816
1878,Crime,4.31,57816
1878,Mystery Thriller,4.31,57816
1878,Suspense,4.31,57816
1878,Audiobook,4.31,57816
1883,Education,4.34,651
1883,Nonfiction,4.34,651
1883,Inspirational,4.34,651
1883,How To,4.34,651
1885,Contemporary,4.33,407
1885,Epic,4.33,407
1885,Thriller,4.33,407
1886,Fantasy,4.38,19542
1886,Fiction,4.38,19542
1886,Books About Books,4.38,19542
1886,German Literature,4.38,19542
1886,Humor,4.38,19542
1886,Young Adult,4.38,19542
1886,Adventure,4.38,19542
1891,Historical Fiction,4.43,168686
1891,Romance,4.43,168686
1891,Fantasy,4.43,168686
1891,Fiction,4.43,168686
1891,Time Travel,4.43,168686
1891,Historical,4.43,168686
1891,Historical Romance,4.43,168686
1896,Fiction,4.42,175
1896,Epic,4.42,175
1896,Drama,4.42,175
1917,Epic,4.3,1693
1917,Drama,4.3,1693
1917,Novels,4.3,1693
1917,Contemporary,4.3,1693
1917,Fiction,4.3,1693
1919,Nonfiction,4.49,70724
1919,Memoir,4.49,70724
1919,Biography,4.49,70724
1919,Autobiography,4.49,70724
1919,Audiobook,4.49,70724
1919,History,4.49,70724
1919,Asia,4.49,70724
1922,Fiction,4.33,950
1922,Novels,4.33,950
1922,Drama,4.33,950
1922,Epic,4.33,950
1922,Contemporary,4.33,950
1922,Fantasy,4.33,950
1926,Classics,4.48,31941
1926,Fiction,4.48,31941
1926,German Literature,4.48,31941
1926,Historical Fiction,4.48,31941
1926,War,4.48,31941
1926,Germany,4.48,31941
1926,Romance,4.48,31941
1932,Fantasy,4.35,578
1932,Young Adult,4.35,578
1932,Dystopia,4.35,578
1932,Fiction,4.35,578
1932,Adventure,4.35,578
1939,Realistic Fiction,4.36,149032
1939,Young Adult,4.36,149032
1939,Middle Grade,4.36,149032
1939,Fiction,4.36,149032
1939,Contemporary,4.36,149032
1939,Childrens,4.36,149032
1939,Disability,4.36,149032
1945,Fiction,4.35,340377
1945,Contemporary,4.35,340377
1945,Audiobook,4.35,340377
1945,Adult,4.35,340377
1945,Adult Fiction,4.35,340377
1945,Book Club,4.35,340377
1945,Race,4.35,340377
1949,Classics,4.54,114
1949,Horror,4.54,114
1954,Novels,4.48,244
1954,Contemporary,4.48,244
1954,Book Club,4.48,244
1954,Fiction,4.48,244
1954,Drama,4.48,244
1958,Historical Fiction,4.4,21393
1958,Fiction,4.4,21393
1958,Historical,4.4,21393
1958,Medieval,4.4,21393
1958,British Literature,4.4,21393
1958,15th Century,4.4,21393
1958,Plantagenet,4.4,21393
1964,Fiction,4.31,1228
1964,Contemporary,4.31,1228
1964,Mystery Thriller,4.31,1228
1964,Novels,4.31,1228
1977,Nonfiction,4.41,57598
1977,Memoir,4.41,57598
1977,True Crime,4.41,57598
1977,Biography,4.41,57598
1977,Abuse,4.41,57598
1977,Audiobook,4.41,57598
1977,Crime,4.41,57598
1985,Historical Fiction,4.43,28701
1985,Fiction,4.43,28701
1985,Historical,4.43,28701
1985,Novels,4.43,28701
1985,War,4.43,28701
1985,Politics,4.43,28701
1985,Israel,4.43,28701
1986,Psychology,4.36,65377
1986,Fiction,4.36,65377
1986,Philosophy,4.36,65377
1986,Historical Fiction,4.36,65377
1986,Novels,4.36,65377
1986,Literature,4.36,65377
1986,American,4.36,65377
1993,Graphic Novels,4.34,53224
1993,Nonfiction,4.34,53224
1993,History,4.34,53224
1993,Memoir,4.34,53224
1993,Comics,4.34,53224
1993,Biography,4.34,53224
1993,Historical,4.34,53224
2004,Writing,4.53,136
2004,Poetry,4.53,136
2004,New Age,4.53,136
2004,Cooking,4.53,136
2007,Mystery,4.35,23743
2007,Romantic Suspense,4.35,23743
2007,Thriller,4.35,23743
2007,Fiction,4.35,23743
2007,Suspense,4.35,23743
2007,Romance,4.35,23743
2007,Crime,4.35,23743
2014,Fantasy,4.31,96069
2014,Fiction,4.31,96069
2014,Animals,4.31,96069
2014,Middle Grade,4.31,96069
2014,Young Adult,4.31,96069
2014,Childrens,4.31,96069
2014,Adventure,4.31,96069
2015,Science,4.35,45367
2015,Nonfiction,4.35,45367
2015,History,4.35,45367
2015,Biology,4.35,45367
2015,Medicine,4.35,45367
2015,Genetics,4.35,45367
2015,Health,4.35,45367
2020,Fiction,4.31,413
2033,Drama,4.39,287
2033,Novels,4.39,287
2033,Fiction,4.39,287
2033,Contemporary,4.39,287
2035,Nonfiction,4.3,24271
2035,Politics,4.3,24271
2035,History,4.3,24271
2035,Economics,4.3,24271
2035,Business,4.3,24271
2035,Audiobook,4.3,24271
2035,Finance,4.3,24271
2049,Nonfiction,4.3,201135
2049,Sports,4.3,201135
2049,Health,4.3,201135
2049,Fitness,4.3,201135
2049,Science,4.3,201135
2049,Adventure,4.3,201135
2049,Audiobook,4.3,201135
2055,Christian Fiction,4.77,12691
2055,Christian,4.77,12691
2055,Historical Fiction,4.77,12691
2055,Fiction,4.77,12691
2055,Romance,4.77,12691
2055,Historical,4.77,12691
2055,Christianity,4.77,12691
2070,Historical Fiction,4.36,151833
2070,Fiction,4.36,151833
2070,Historical,4.36,151833
2070,War,4.36,151833
2070,Audiobook,4.36,151833
2070,World War II,4.36,151833
2070,Novels,4.36,151833
2081,Drama,4.33,4096
2081,Fiction,4.33,4096
2081,Contemporary,4.33,4096
2081,Novels,4.33,4096
2086,Fantasy,4.57,486386
2086,Young Adult,4.57,486386
2086,Romance,4.57,486386
2086,Magic,4.57,486386
2086,Fae,4.57,486386
2086,Fiction,4.57,486386
2086,Young Adult Fantasy,4.57,486386
2088,Nonfiction,4.45,51584
2088,History,4.45,51584
2088,Plays,4.45,51584
2088,Audiobook,4.45,51584
2088,Music,4.45,51584
2088,Historical,4.45,51584
2088,Theatre,4.45,51584
2089,Fiction,4.36,547
2089,Novels,4.36,547
2089,Contemporary,4.36,547
2097,Drama,4.35,108
2097,Book Club,4.35,108
2098,Fiction,4.32,27331
2098,Historical Fiction,4.32,27331
2098,Military Fiction,4.32,27331
2098,Southern,4.32,27331
2098,Classics,4.32,27331
2098,Coming Of Age,4.32,27331
2098,Literature,4.32,27331
2104,Contemporary,4.45,201
2104,Novels,4.45,201
2108,Nonfiction,4.41,53326
2108,History,4.41,53326
2108,Russia,4.41,53326
2108,Science,4.41,53326
2108,Historical,4.41,53326
2108,Nobel Prize,4.41,53326
2108,Ukraine,4.41,53326
2109,Religion,4.53,51941
2109,Christian,4.53,51941
2109,Nonfiction,4.53,51941
2109,Reference,4.53,51941
2109,Christianity,4.53,51941
2109,Theology,4.53,51941
2109,Classics,4.53,51941
2112,Nonfiction,4.5,100359
2112,Race,4.5,100359
2112,Audiobook,4.5,100359
2112,Social Justice,4.5,100359
2112,Anti Racist,4.5,100359
2112,Politics,4.5,100359
2112,Sociology,4.5,100359
2119,Dystopia,4.33,206358
2119,Young Adult,4.33,206358
2119,Romance,4.33,206358
2119,Science Fiction,4.33,206358
2119,Fantasy,4.33,206358
2119,Fiction,4.33,206358
2119,Adventure,4.33,206358
2121,Spirituality,4.39,239
2121,Self Help,4.39,239
2121,Philosophy,4.39,239
2121,Nonfiction,4.39,239
2121,Inspirational,4.39,239
2122,Education,4.3,32308
2122,Nonfiction,4.3,32308
2122,Philosophy,4.3,32308
2122,Politics,4.3,32308
2122,Theory,4.3,32308
2122,Teaching,4.3,32308
2122,Social Justice,4.3,32308
2146,True Crime,4.43,1522
2146,Nonfiction,4.43,1522
2146,Audiobook,4.43,1522
2146,Biography,4.43,1522
2146,Memoir,4.43,1522
2146,Autobiography,4.43,1522
2146,Crime,4.43,1522
2161,Nonfiction,4.38,27845
2161,Childrens,4.38,27845
2161,Japan,4.38,27845
2161,Education,4.38,27845
2161,Biography,4.38,27845
2161,Japanese Literature,4.38,27845
2161,Memoir,4.38,27845
2166,Poetry,4.44,6025
2166,Classics,4.44,6025
2166,Spanish Literature,4.44,6025
2166,Fiction,4.44,6025
2166,Romance,4.44,6025
2166,Latin American,4.44,6025
2166,Literature,4.44,6025
2168,Historical Fiction,4.31,423191
2168,Fiction,4.31,423191
2168,Historical,4.31,423191
2168,Audiobook,4.31,423191
2168,World War II,4.31,423191
2168,War,4.31,423191
2168,Adult,4.31,423191
2172,Fiction,4.3,294
2172,Novels,4.3,294
2172,Contemporary,4.3,294
2172,Drama,4.3,294
2172,Action,4.3,294
2172,Adult,4.3,294
2172,Book Club,4.3,294
2175,Nonfiction,4.38,618484
2175,Self Help,4.38,618484
2175,Psychology,4.38,618484
2175,Personal Development,4.38,618484
2175,Productivity,4.38,618484
2175,Audiobook,4.38,618484
2175,Business,4.38,618484
2180,Queer,4.45,24824
2180,Fiction,4.45,24824
2180,LGBT,4.45,24824
2180,Feminism,4.45,24824
2180,Gender,4.45,24824
2180,Classics,4.45,24824
2180,Historical Fiction,4.45,24824
2195,Fiction,4.31,1228
2195,Contemporary,4.31,1228
2195,Mystery Thriller,4.31,1228
2195,Novels,4.31,1228
2204,Fantasy,4.31,25433
2204,Fiction,4.31,25433
2204,Science Fiction,4.31,25433
2204,Science Fiction Fantasy,4.31,25433
2204,Epic Fantasy,4.31,25433
2204,High Fantasy,4.31,25433
2204,Classics,4.31,25433
2218,Classics,4.31,120274
2218,Fiction,4.31,120274
2218,LGBT,4.31,120274
2218,Queer,4.31,120274
2218,Romance,4.31,120274
2218,Gay,4.31,120274
2218,Novels,4.31,120274
2230,Epic,4.36,319
2230,Contemporary,4.36,319
2230,Fiction,4.36,319
2230,Novels,4.36,319
2239,Nonfiction,4.3,753
2251,Historical Fiction,4.39,48044
2251,Fiction,4.39,48044
2251,Historical,4.39,48044
2251,Medieval,4.39,48044
2251,Adventure,4.39,48044
2251,Medicine,4.39,48044
2251,Classics,4.39,48044
2258,Nonfiction,4.39,28755
2258,Politics,4.39,28755
2258,History,4.39,28755
2258,Essays,4.39,28755
2258,Race,4.39,28755
2258,Social Justice,4.39,28755
2258,Audiobook,4.39,28755
2263,Fiction,4.52,367990
2263,Epic Fantasy,4.52,367990
2263,High Fantasy,4.52,367990
2263,Adult,4.52,367990
2263,Fantasy,4.52,367990
2263,Audiobook,4.52,367990
2263,Magic,4.52,367990
2270,Nonfiction,4.3,125
2270,How To,4.3,125
2270,Business,4.3,125
2270,Self Help,4.3,125
2270,Book Club,4.3,125
2279,Contemporary,4.31,984
2279,Fiction,4.31,984
2279,Epic,4.31,984
2292,Nonfiction,4.55,18598
2292,History,4.55,18598
2292,Biography,4.55,18598
2292,Holocaust,4.55,18598
2292,Classics,4.55,18598
2292,Memoir,4.55,18598
2292,War,4.55,18598
2294,Fantasy,4.34,151
2294,Young Adult,4.34,151
2294,Adventure,4.34,151
2294,Fiction,4.34,151
2294,Paranormal,4.34,151
2294,Urban Fantasy,4.34,151
2294,Suspense,4.34,151
2297,Novels,4.32,5929
2297,Contemporary,4.32,5929
2297,Drama,4.32,5929
2297,Fiction,4.32,5929
2297,Epic,4.32,5929
2301,History,4.35,30696
2301,Nonfiction,4.35,30696
2301,Politics,4.35,30696
2301,Terrorism,4.35,30696
2301,War,4.35,30696
2301,Religion,4.35,30696
2301,American History,4.35,30696
2305,Historical Fiction,4.3,700
2305,Fiction,4.3,700
2312,Fiction,4.32,360
2312,Contemporary,4.32,360
2312,Adult,4.32,360
2312,New Adult,4.32,360
2312,Fantasy,4.32,360
2312,Action,4.32,360
2312,Novels,4.32,360
2341,Fiction,4.52,303
2341,Novels,4.52,303
2341,Contemporary,4.52,303
2341,Drama,4.52,303
2341,Book Club,4.52,303
2341,Fantasy,4.52,303
2341,Adult,4.52,303
2342,Spanish Literature,4.6,11383
2342,Thriller,4.6,11383
2342,European Literature,4.6,11383
2342,Mystery,4.6,11383
2342,Magical Realism,4.6,11383
2342,Fiction,4.6,11383
2342,Drama,4.6,11383
2343,Science Fiction,4.44,202122
2343,Fantasy,4.44,202122
2343,Fiction,4.44,202122
2343,Dystopia,4.44,202122
2343,Young Adult,4.44,202122
2343,Audiobook,4.44,202122
2343,Adult,4.44,202122
2345,Childrens,4.35,4701
2345,Christmas,4.35,4701
2345,Picture Books,4.35,4701
2345,Fiction,4.35,4701
2355,Mystery,4.36,755
2371,Historical Fiction,4.38,32310
2371,Fiction,4.38,32310
2371,Historical,4.38,32310
2371,Fantasy,4.38,32310
2371,Asia,4.38,32310
2371,War,4.38,32310
2371,Adventure,4.38,32310
2374,Graphic Novels,4.4,141254
2374,Comics,4.4,141254
2374,Nonfiction,4.4,141254
2374,History,4.4,141254
2374,Memoir,4.4,141254
2374,Holocaust,4.4,141254
2374,Biography,4.4,141254
2376,Classics,4.3,93467
2376,Mystery,4.3,93467
2376,Fiction,4.3,93467
2376,Short Stories,4.3,93467
2376,Crime,4.3,93467
2376,Detective,4.3,93467
2376,Audiobook,4.3,93467
2381,Nonfiction,4.37,275247
2381,History,4.37,275247
2381,Sports,4.37,275247
2381,Biography,4.37,275247
2381,Audiobook,4.37,275247
2381,Historical,4.37,275247
2381,Book Club,4.37,275247
2388,Fantasy,4.39,13626
2388,Romance,4.39,13626
2388,Fiction,4.39,13626
2388,Dark Fantasy,4.39,13626
2388,Magic,4.39,13626
2388,Science Fiction Fantasy,4.39,13626
2388,High Fantasy,4.39,13626
2392,Horror,4.38,32130
2392,Fiction,4.38,32130
2392,Fantasy,4.38,32130
2392,Mystery,4.38,32130
2392,Coming Of Age,4.38,32130
2392,Historical Fiction,4.38,32130
2392,Magical Realism,4.38,32130
2399,Fantasy,4.41,301
2399,Historical Fiction,4.41,301
2399,Greek Mythology,4.41,301
2399,Fiction,4.41,301
2399,Historical,4.41,301
2399,Retellings,4.41,301
2399,Book Club,4.41,301
2407,Fantasy,4.31,65286
2407,Fiction,4.31,65286
2407,Epic Fantasy,4.31,65286
2407,High Fantasy,4.31,65286
2407,Magic,4.31,65286
2407,Science Fiction Fantasy,4.31,65286
2407,Adventure,4.31,65286
2418,Christian,4.4,29714
2418,Nonfiction,4.4,29714
2418,Prayer,4.4,29714
2418,Spirituality,4.4,29714
2418,Faith,4.4,29714
2418,Christian Non Fiction,4.4,29714
2418,Christianity,4.4,29714
2426,Fiction,4.38,15208
2426,Baseball,4.38,15208
2426,Historical Fiction,4.38,15208
2426,Sports,4.38,15208
2426,Novels,4.38,15208
2426,Literary Fiction,4.38,15208
2426,Family,4.38,15208
2433,Picture Books,4.45,123682
2433,Childrens,4.45,123682
2433,Fiction,4.45,123682
2433,Humor,4.45,123682
2433,Classics,4.45,123682
2433,Monsters,4.45,123682
2433,Storytime,4.45,123682
2434,Poetry,4.35,145728
2434,Childrens,4.35,145728
2434,Fiction,4.35,145728
2434,Humor,4.35,145728
2434,Classics,4.35,145728
2434,Picture Books,4.35,145728
2434,Young Adult,4.35,145728
2436,Fantasy,4.43,257662
2436,Young Adult,4.43,257662
2436,Science Fiction,4.43,257662
2436,Romance,4.43,257662
2436,Retellings,4.43,257662
2436,Dystopia,4.43,257662
2436,Fiction,4.43,257662
2444,Historical Fiction,4.32,1446442
2444,Fiction,4.32,1446442
2444,Historical,4.32,1446442
2444,War,4.32,1446442
2444,World War II,4.32,1446442
2444,Audiobook,4.32,1446442
2444,Adult,4.32,1446442
2445,Thriller,4.36,1861189
2445,Romance,4.36,1861189
2445,Mystery,4.36,1861189
2445,Fiction,4.36,1861189
2445,Mystery Thriller,4.36,1861189
2445,Contemporary,4.36,1861189
2445,Suspense,4.36,1861189
2447,Nonfiction,4.37,540
2447,How To,4.37,540
2447,Education,4.37,540
2447,Inspirational,4.37,540
2447,Book Club,4.37,540
2450,Fiction,4.38,188
2450,Drama,4.38,188
2450,Contemporary,4.38,188
2450,Epic,4.38,188
2475,Classics,4.42,24830
2475,Fiction,4.42,24830
2475,Historical Fiction,4.42,24830
2475,German Literature,4.42,24830
2475,War,4.42,24830
2475,Romance,4.42,24830
2475,Germany,4.42,24830
2487,History,4.32,29515
2487,Nonfiction,4.32,29515
2487,Military Fiction,4.32,29515
2487,War,4.32,29515
2487,Military History,4.32,29515
2487,American History,4.32,29515
2487,Biography,4.32,29515
2494,History,4.37,19870
2494,Science,4.37,19870
2494,Nonfiction,4.37,19870
2494,Physics,4.37,19870
2494,War,4.37,19870
2494,Politics,4.37,19870
2494,World War II,4.37,19870
2511,Historical Fiction,4.33,180
2511,Fiction,4.33,180
2530,Historical Fiction,4.47,298736
2530,Fiction,4.47,298736
2530,Africa,4.47,298736
2530,Historical,4.47,298736
2530,Literary Fiction,4.47,298736
2530,Audiobook,4.47,298736
2530,Race,4.47,298736
2534,Fiction,4.32,314
2534,Novels,4.32,314
2534,Fantasy,4.32,314
2534,Adult,4.32,314
2534,Magic,4.32,314
2534,Adventure,4.32,314
2534,Young Adult,4.32,314
2541,Memoir,4.47,121
2541,Nonfiction,4.47,121
2546,Fiction,4.44,108
2546,Dark,4.44,108
2546,Contemporary,4.44,108
2548,History,4.32,34946
2548,Nonfiction,4.32,34946
2548,War,4.32,34946
2548,World War II,4.32,34946
2548,Russia,4.32,34946
2548,Military History,4.32,34946
2548,Military Fiction,4.32,34946
2553,Romance,4.48,369
2553,New Adult,4.48,369
2553,Family,4.48,369
2553,Music,4.48,369
2553,College,4.48,369
2555,Contemporary,4.34,544
2555,Epic,4.34,544
2555,Fantasy,4.34,544
2555,Fiction,4.34,544
2555,Drama,4.34,544
2571,Nonfiction,4.32,43661
2571,History,4.32,43661
2571,Memoir,4.32,43661
2571,Biography,4.32,43661
2571,Asia,4.32,43661
2571,War,4.32,43661
2571,Biography Memoir,4.32,43661
2595,Historical Fiction,4.3,11212
2595,Fiction,4.3,11212
2595,Classics,4.3,11212
2595,Historical,4.3,11212
2595,Scandinavian Literature,4.3,11212
2595,Literature,4.3,11212
2595,Medieval,4.3,11212
